embedding_id,document_id,embedding_vector,model_name,created_at
46640,46640,"[0.4156, 0.9123, 0.3452]",text-embedding-3-small,2026-02-02 09:20:00
46641,46641,"[0.4452, 0.9203, 0.3522]",text-embedding-3-small,2026-02-02 09:21:00
46642,46642,"[0.9788, 0.9552, 0.4945]",text-embedding-3-small,2026-02-02 09:22:00
46643,46643,"[0.3663, 0.4242, 0.7658]",text-embedding-3-small,2026-02-02 09:23:00
46644,46644,"[0.3756, 0.3728, 0.9582]",text-embedding-3-small,2026-02-02 09:24:00
46645,46645,"[0.8834, 0.1258, 0.1849]",text-embedding-3-small,2026-02-02 09:25:00
46646,46646,"[0.1277, 0.8371, 0.2168]",text-embedding-3-small,2026-02-02 09:26:00
46647,46647,"[0.9238, 0.6004, 0.7271]",text-embedding-3-small,2026-02-02 09:27:00
46648,46648,"[0.4048, 0.6666, 0.8300]",text-embedding-3-small,2026-02-02 09:28:00
46649,46649,"[0.2026, 0.8876, 0.7338]",text-embedding-3-small,2026-02-02 09:29:00
46650,46650,"[0.4574, 0.0722, 0.8085]",text-embedding-3-small,2026-02-02 09:30:00
46651,46651,"[0.9790, 0.7238, 0.6428]",text-embedding-3-small,2026-02-02 09:31:00
46652,46652,"[0.4547, 0.9217, 0.6061]",text-embedding-3-small,2026-02-02 09:32:00
46653,46653,"[0.0670, 0.9210, 0.8225]",text-embedding-3-small,2026-02-02 09:33:00
46654,46654,"[0.0882, 0.8147, 0.1231]",text-embedding-3-small,2026-02-02 09:34:00
46655,46655,"[0.0925, 0.3723, 0.1880]",text-embedding-3-small,2026-02-02 09:35:00
46656,46656,"[0.5194, 0.3025, 0.4071]",text-embedding-3-small,2026-02-02 09:36:00
46657,46657,"[0.9525, 0.2636, 0.7831]",text-embedding-3-small,2026-02-02 09:37:00
46658,46658,"[0.8737, 0.3447, 0.0381]",text-embedding-3-small,2026-02-02 09:38:00
46659,46659,"[0.3255, 0.2097, 0.1714]",text-embedding-3-small,2026-02-02 09:39:00
46660,46660,"[0.4600, 0.1127, 0.4861]",text-embedding-3-small,2026-02-02 09:40:00
46661,46661,"[0.4697, 0.2453, 0.0731]",text-embedding-3-small,2026-02-02 09:41:00
46662,46662,"[0.2483, 0.6511, 0.7992]",text-embedding-3-small,2026-02-02 09:42:00
46663,46663,"[0.9355, 0.6192, 0.4413]",text-embedding-3-small,2026-02-02 09:43:00
46664,46664,"[0.0852, 0.9451, 0.1088]",text-embedding-3-small,2026-02-02 09:44:00
46665,46665,"[0.9369, 0.2788, 0.2785]",text-embedding-3-small,2026-02-02 09:45:00
46666,46666,"[0.0437, 0.2113, 0.8709]",text-embedding-3-small,2026-02-02 09:46:00
46667,46667,"[0.4664, 0.7277, 0.0926]",text-embedding-3-small,2026-02-02 09:47:00
46668,46668,"[0.3713, 0.9755, 0.7199]",text-embedding-3-small,2026-02-02 09:48:00
46669,46669,"[0.9765, 0.1106, 0.8026]",text-embedding-3-small,2026-02-02 09:49:00
46670,46670,"[0.5672, 0.5568, 0.2698]",text-embedding-3-small,2026-02-02 09:50:00
46671,46671,"[0.2005, 0.1670, 0.1540]",text-embedding-3-small,2026-02-02 09:51:00
46672,46672,"[0.3852, 0.8991, 0.8533]",text-embedding-3-small,2026-02-02 09:52:00
46673,46673,"[0.7612, 0.6660, 0.1843]",text-embedding-3-small,2026-02-02 09:53:00
46674,46674,"[0.4459, 0.6859, 0.6590]",text-embedding-3-small,2026-02-02 09:54:00
46675,46675,"[0.3161, 0.1127, 0.1280]",text-embedding-3-small,2026-02-02 09:55:00
46676,46676,"[0.8903, 0.9787, 0.9918]",text-embedding-3-small,2026-02-02 09:56:00
46677,46677,"[0.4803, 0.1029, 0.8147]",text-embedding-3-small,2026-02-02 09:57:00
46678,46678,"[0.3650, 0.0539, 0.3571]",text-embedding-3-small,2026-02-02 09:58:00
46679,46679,"[0.5704, 0.9263, 0.5157]",text-embedding-3-small,2026-02-02 09:59:00
46680,46680,"[0.2450, 0.1602, 0.5319]",text-embedding-3-small,2026-02-02 10:00:00
46681,46681,"[0.6118, 0.7431, 0.3255]",text-embedding-3-small,2026-02-02 10:01:00
46682,46682,"[0.0960, 0.8763, 0.4000]",text-embedding-3-small,2026-02-02 10:02:00
46683,46683,"[0.3617, 0.2997, 0.7589]",text-embedding-3-small,2026-02-02 10:03:00
46684,46684,"[0.5143, 0.9242, 0.8918]",text-embedding-3-small,2026-02-02 10:04:00
46685,46685,"[0.1962, 0.9939, 0.6323]",text-embedding-3-small,2026-02-02 10:05:00
46686,46686,"[0.5665, 0.2087, 0.8113]",text-embedding-3-small,2026-02-02 10:06:00
46687,46687,"[0.6197, 0.7715, 0.2821]",text-embedding-3-small,2026-02-02 10:07:00
46688,46688,"[0.5262, 0.5990, 0.8386]",text-embedding-3-small,2026-02-02 10:08:00
46689,46689,"[0.3513, 0.7942, 0.0313]",text-embedding-3-small,2026-02-02 10:09:00
46690,46690,"[0.8167, 0.0203, 0.0981]",text-embedding-3-small,2026-02-02 10:10:00
46691,46691,"[0.7836, 0.4191, 0.1076]",text-embedding-3-small,2026-02-02 10:11:00
46692,46692,"[0.5667, 0.3797, 0.1763]",text-embedding-3-small,2026-02-02 10:12:00
46693,46693,"[0.8840, 0.2941, 0.2900]",text-embedding-3-small,2026-02-02 10:13:00
46694,46694,"[0.1885, 0.2745, 0.4757]",text-embedding-3-small,2026-02-02 10:14:00
46695,46695,"[0.6133, 0.9539, 0.6992]",text-embedding-3-small,2026-02-02 10:15:00
46696,46696,"[0.1484, 0.9969, 0.3019]",text-embedding-3-small,2026-02-02 10:16:00
46697,46697,"[0.0297, 0.3470, 0.9630]",text-embedding-3-small,2026-02-02 10:17:00
46698,46698,"[0.4311, 0.8226, 0.3753]",text-embedding-3-small,2026-02-02 10:18:00
46699,46699,"[0.2917, 0.1591, 0.5944]",text-embedding-3-small,2026-02-02 10:19:00
46700,46700,"[0.3653, 0.1762, 0.2498]",text-embedding-3-small,2026-02-02 10:20:00
46701,46701,"[0.0645, 0.3948, 0.4265]",text-embedding-3-small,2026-02-02 10:21:00
46702,46702,"[0.5513, 0.3056, 0.0733]",text-embedding-3-small,2026-02-02 10:22:00
46703,46703,"[0.0149, 0.8017, 0.0385]",text-embedding-3-small,2026-02-02 10:23:00
46704,46704,"[0.2266, 0.3475, 0.5263]",text-embedding-3-small,2026-02-02 10:24:00
46705,46705,"[0.2867, 0.6642, 0.2380]",text-embedding-3-small,2026-02-02 10:25:00
46706,46706,"[0.6143, 0.7624, 0.7685]",text-embedding-3-small,2026-02-02 10:26:00
46707,46707,"[0.5258, 0.6951, 0.4556]",text-embedding-3-small,2026-02-02 10:27:00
46708,46708,"[0.2572, 0.0539, 0.0233]",text-embedding-3-small,2026-02-02 10:28:00
46709,46709,"[0.8403, 0.3801, 0.5732]",text-embedding-3-small,2026-02-02 10:29:00
46710,46710,"[0.7159, 0.4015, 0.8057]",text-embedding-3-small,2026-02-02 10:30:00
46711,46711,"[0.6707, 0.0768, 0.6198]",text-embedding-3-small,2026-02-02 10:31:00
46712,46712,"[0.3753, 0.8370, 0.6645]",text-embedding-3-small,2026-02-02 10:32:00
46713,46713,"[0.2560, 0.3024, 0.7475]",text-embedding-3-small,2026-02-02 10:33:00
46714,46714,"[0.6351, 0.8889, 0.7938]",text-embedding-3-small,2026-02-02 10:34:00
46715,46715,"[0.6346, 0.4273, 0.2193]",text-embedding-3-small,2026-02-02 10:35:00
46716,46716,"[0.2235, 0.6948, 0.3462]",text-embedding-3-small,2026-02-02 10:36:00
46717,46717,"[0.7471, 0.3460, 0.7939]",text-embedding-3-small,2026-02-02 10:37:00
46718,46718,"[0.9601, 0.9849, 0.9721]",text-embedding-3-small,2026-02-02 10:38:00
46719,46719,"[0.8101, 0.4463, 0.0090]",text-embedding-3-small,2026-02-02 10:39:00
46720,46720,"[0.2542, 0.5155, 0.5024]",text-embedding-3-small,2026-02-02 10:40:00
46721,46721,"[0.0895, 0.9901, 0.7686]",text-embedding-3-small,2026-02-02 10:41:00
46722,46722,"[0.8282, 0.2183, 0.5688]",text-embedding-3-small,2026-02-02 10:42:00
46723,46723,"[0.9882, 0.3225, 0.2810]",text-embedding-3-small,2026-02-02 10:43:00
46724,46724,"[0.1559, 0.3284, 0.6718]",text-embedding-3-small,2026-02-02 10:44:00
46725,46725,"[0.2944, 0.0492, 0.7899]",text-embedding-3-small,2026-02-02 10:45:00
46726,46726,"[0.8708, 0.9786, 0.2523]",text-embedding-3-small,2026-02-02 10:46:00
46727,46727,"[0.7659, 0.8029, 0.2147]",text-embedding-3-small,2026-02-02 10:47:00
46728,46728,"[0.4731, 0.8406, 0.9809]",text-embedding-3-small,2026-02-02 10:48:00
46729,46729,"[0.2640, 0.1043, 0.8267]",text-embedding-3-small,2026-02-02 10:49:00
46730,46730,"[0.3609, 0.3251, 0.3197]",text-embedding-3-small,2026-02-02 10:50:00
46731,46731,"[0.3124, 0.3309, 0.5870]",text-embedding-3-small,2026-02-02 10:51:00
46732,46732,"[0.1832, 0.0401, 0.2838]",text-embedding-3-small,2026-02-02 10:52:00
46733,46733,"[0.4953, 0.5809, 0.9569]",text-embedding-3-small,2026-02-02 10:53:00
46734,46734,"[0.7025, 0.5080, 0.1918]",text-embedding-3-small,2026-02-02 10:54:00
46735,46735,"[0.9738, 0.3269, 0.2957]",text-embedding-3-small,2026-02-02 10:55:00
46736,46736,"[0.2022, 0.1950, 0.1658]",text-embedding-3-small,2026-02-02 10:56:00
46737,46737,"[0.1903, 0.8988, 0.5871]",text-embedding-3-small,2026-02-02 10:57:00
46738,46738,"[0.3178, 0.4644, 0.1481]",text-embedding-3-small,2026-02-02 10:58:00
46739,46739,"[0.2849, 0.3018, 0.3212]",text-embedding-3-small,2026-02-02 10:59:00
46740,46740,"[0.3803, 0.7375, 0.1448]",text-embedding-3-small,2026-02-02 11:00:00
46741,46741,"[0.3023, 0.6502, 0.2772]",text-embedding-3-small,2026-02-02 11:01:00
46742,46742,"[0.1682, 0.7599, 0.5907]",text-embedding-3-small,2026-02-02 11:02:00
46743,46743,"[0.6989, 0.3427, 0.2183]",text-embedding-3-small,2026-02-02 11:03:00
46744,46744,"[0.5456, 0.5132, 0.6235]",text-embedding-3-small,2026-02-02 11:04:00
46745,46745,"[0.1540, 0.1141, 0.9306]",text-embedding-3-small,2026-02-02 11:05:00
46746,46746,"[0.2298, 0.3151, 0.7664]",text-embedding-3-small,2026-02-02 11:06:00
46747,46747,"[0.6373, 0.5406, 0.4388]",text-embedding-3-small,2026-02-02 11:07:00
46748,46748,"[0.7387, 0.4034, 0.1154]",text-embedding-3-small,2026-02-02 11:08:00
46749,46749,"[0.9922, 0.0960, 0.4395]",text-embedding-3-small,2026-02-02 11:09:00
46750,46750,"[0.9162, 0.4249, 0.1277]",text-embedding-3-small,2026-02-02 11:10:00
46751,46751,"[0.2349, 0.0000, 0.2109]",text-embedding-3-small,2026-02-02 11:11:00
46752,46752,"[0.4859, 0.8426, 0.0191]",text-embedding-3-small,2026-02-02 11:12:00
46753,46753,"[0.2678, 0.2763, 0.9260]",text-embedding-3-small,2026-02-02 11:13:00
46754,46754,"[0.8612, 0.6241, 0.5573]",text-embedding-3-small,2026-02-02 11:14:00
46755,46755,"[0.5246, 0.0149, 0.5050]",text-embedding-3-small,2026-02-02 11:15:00
46756,46756,"[0.8122, 0.5262, 0.0056]",text-embedding-3-small,2026-02-02 11:16:00
46757,46757,"[0.6669, 0.7975, 0.3656]",text-embedding-3-small,2026-02-02 11:17:00
46758,46758,"[0.1849, 0.8827, 0.7166]",text-embedding-3-small,2026-02-02 11:18:00
46759,46759,"[0.0153, 0.8951, 0.5480]",text-embedding-3-small,2026-02-02 11:19:00
46760,46760,"[0.3639, 0.8056, 0.6676]",text-embedding-3-small,2026-02-02 11:20:00
46761,46761,"[0.7597, 0.3631, 0.4538]",text-embedding-3-small,2026-02-02 11:21:00
46762,46762,"[0.5546, 0.7872, 0.7931]",text-embedding-3-small,2026-02-02 11:22:00
46763,46763,"[0.1942, 0.9963, 0.2598]",text-embedding-3-small,2026-02-02 11:23:00
46764,46764,"[0.0803, 0.6636, 0.0005]",text-embedding-3-small,2026-02-02 11:24:00
46765,46765,"[0.0457, 0.0518, 0.8572]",text-embedding-3-small,2026-02-02 11:25:00
46766,46766,"[0.2484, 0.1778, 0.4268]",text-embedding-3-small,2026-02-02 11:26:00
46767,46767,"[0.5106, 0.4860, 0.6704]",text-embedding-3-small,2026-02-02 11:27:00
46768,46768,"[0.9848, 0.4493, 0.8013]",text-embedding-3-small,2026-02-02 11:28:00
46769,46769,"[0.9351, 0.3782, 0.5428]",text-embedding-3-small,2026-02-02 11:29:00
46770,46770,"[0.2877, 0.6931, 0.8541]",text-embedding-3-small,2026-02-02 11:30:00
46771,46771,"[0.1102, 0.7757, 0.5763]",text-embedding-3-small,2026-02-02 11:31:00
46772,46772,"[0.7622, 0.1826, 0.5390]",text-embedding-3-small,2026-02-02 11:32:00
46773,46773,"[0.0940, 0.8358, 0.0034]",text-embedding-3-small,2026-02-02 11:33:00
46774,46774,"[0.7710, 0.5836, 0.5812]",text-embedding-3-small,2026-02-02 11:34:00
46775,46775,"[0.4012, 0.2948, 0.7633]",text-embedding-3-small,2026-02-02 11:35:00
46776,46776,"[0.6892, 0.8878, 0.4306]",text-embedding-3-small,2026-02-02 11:36:00
46777,46777,"[0.2807, 0.4573, 0.7325]",text-embedding-3-small,2026-02-02 11:37:00
46778,46778,"[0.4189, 0.4528, 0.0427]",text-embedding-3-small,2026-02-02 11:38:00
46779,46779,"[0.4500, 0.7229, 0.9014]",text-embedding-3-small,2026-02-02 11:39:00
46780,46780,"[0.1094, 0.5528, 0.0406]",text-embedding-3-small,2026-02-02 11:40:00
46781,46781,"[0.3750, 0.1418, 0.1665]",text-embedding-3-small,2026-02-02 11:41:00
46782,46782,"[0.0691, 0.4242, 0.6683]",text-embedding-3-small,2026-02-02 11:42:00
46783,46783,"[0.3229, 0.6471, 0.1183]",text-embedding-3-small,2026-02-02 11:43:00
46784,46784,"[0.3558, 0.2838, 0.3236]",text-embedding-3-small,2026-02-02 11:44:00
46785,46785,"[0.0441, 0.6167, 0.9061]",text-embedding-3-small,2026-02-02 11:45:00
46786,46786,"[0.0996, 0.2215, 0.9790]",text-embedding-3-small,2026-02-02 11:46:00
46787,46787,"[0.1115, 0.5734, 0.3475]",text-embedding-3-small,2026-02-02 11:47:00
46788,46788,"[0.2443, 0.1239, 0.1135]",text-embedding-3-small,2026-02-02 11:48:00
46789,46789,"[0.2232, 0.3981, 0.1849]",text-embedding-3-small,2026-02-02 11:49:00
46790,46790,"[0.4225, 0.6117, 0.4908]",text-embedding-3-small,2026-02-02 11:50:00
46791,46791,"[0.6738, 0.5815, 0.0972]",text-embedding-3-small,2026-02-02 11:51:00
46792,46792,"[0.1580, 0.0867, 0.6245]",text-embedding-3-small,2026-02-02 11:52:00
46793,46793,"[0.8872, 0.4847, 0.3740]",text-embedding-3-small,2026-02-02 11:53:00
46794,46794,"[0.0412, 0.8885, 0.1766]",text-embedding-3-small,2026-02-02 11:54:00
46795,46795,"[0.3147, 0.1199, 0.5369]",text-embedding-3-small,2026-02-02 11:55:00
46796,46796,"[0.8835, 0.9282, 0.8888]",text-embedding-3-small,2026-02-02 11:56:00
46797,46797,"[0.7298, 0.1386, 0.0570]",text-embedding-3-small,2026-02-02 11:57:00
46798,46798,"[0.0920, 0.8108, 0.5733]",text-embedding-3-small,2026-02-02 11:58:00
46799,46799,"[0.6150, 0.2702, 0.6304]",text-embedding-3-small,2026-02-02 11:59:00
46800,46800,"[0.2092, 0.7309, 0.4290]",text-embedding-3-small,2026-02-02 12:00:00
46801,46801,"[0.2715, 0.8954, 0.2073]",text-embedding-3-small,2026-02-02 12:01:00
46802,46802,"[0.0763, 0.6757, 0.0361]",text-embedding-3-small,2026-02-02 12:02:00
46803,46803,"[0.1313, 0.3378, 0.8055]",text-embedding-3-small,2026-02-02 12:03:00
46804,46804,"[0.5971, 0.9019, 0.8473]",text-embedding-3-small,2026-02-02 12:04:00
46805,46805,"[0.4604, 0.9971, 0.2028]",text-embedding-3-small,2026-02-02 12:05:00
46806,46806,"[0.9572, 0.9784, 0.9001]",text-embedding-3-small,2026-02-02 12:06:00
46807,46807,"[0.3728, 0.4449, 0.1765]",text-embedding-3-small,2026-02-02 12:07:00
46808,46808,"[0.7749, 0.5747, 0.0958]",text-embedding-3-small,2026-02-02 12:08:00
46809,46809,"[0.0453, 0.6780, 0.6684]",text-embedding-3-small,2026-02-02 12:09:00
46810,46810,"[0.3445, 0.3159, 0.5131]",text-embedding-3-small,2026-02-02 12:10:00
46811,46811,"[0.5966, 0.5180, 0.1109]",text-embedding-3-small,2026-02-02 12:11:00
46812,46812,"[0.4926, 0.1549, 0.0709]",text-embedding-3-small,2026-02-02 12:12:00
46813,46813,"[0.7640, 0.2665, 0.2399]",text-embedding-3-small,2026-02-02 12:13:00
46814,46814,"[0.4698, 0.1124, 0.6705]",text-embedding-3-small,2026-02-02 12:14:00
46815,46815,"[0.0221, 0.5101, 0.2521]",text-embedding-3-small,2026-02-02 12:15:00
46816,46816,"[0.7782, 0.9482, 0.7143]",text-embedding-3-small,2026-02-02 12:16:00
46817,46817,"[0.0045, 0.5324, 0.0066]",text-embedding-3-small,2026-02-02 12:17:00
46818,46818,"[0.2334, 0.9598, 0.5035]",text-embedding-3-small,2026-02-02 12:18:00
46819,46819,"[0.4738, 0.6938, 0.5382]",text-embedding-3-small,2026-02-02 12:19:00
46820,46820,"[0.2426, 0.7465, 0.2657]",text-embedding-3-small,2026-02-02 12:20:00
46821,46821,"[0.0442, 0.6583, 0.5554]",text-embedding-3-small,2026-02-02 12:21:00
46822,46822,"[0.1627, 0.9950, 0.8848]",text-embedding-3-small,2026-02-02 12:22:00
46823,46823,"[0.5588, 0.1591, 0.1614]",text-embedding-3-small,2026-02-02 12:23:00
46824,46824,"[0.5275, 0.3731, 0.2189]",text-embedding-3-small,2026-02-02 12:24:00
46825,46825,"[0.5107, 0.2469, 0.1999]",text-embedding-3-small,2026-02-02 12:25:00
46826,46826,"[0.3581, 0.6917, 0.4606]",text-embedding-3-small,2026-02-02 12:26:00
46827,46827,"[0.8150, 0.9505, 0.3770]",text-embedding-3-small,2026-02-02 12:27:00
46828,46828,"[0.4793, 0.0047, 0.6465]",text-embedding-3-small,2026-02-02 12:28:00
46829,46829,"[0.0128, 0.9559, 0.6600]",text-embedding-3-small,2026-02-02 12:29:00
46830,46830,"[0.0040, 0.3051, 0.0512]",text-embedding-3-small,2026-02-02 12:30:00
46831,46831,"[0.7928, 0.8643, 0.1755]",text-embedding-3-small,2026-02-02 12:31:00
46832,46832,"[0.0965, 0.8044, 0.1964]",text-embedding-3-small,2026-02-02 12:32:00
46833,46833,"[0.8560, 0.5304, 0.1179]",text-embedding-3-small,2026-02-02 12:33:00
46834,46834,"[0.3881, 0.9229, 0.1575]",text-embedding-3-small,2026-02-02 12:34:00
46835,46835,"[0.4863, 0.1962, 0.1573]",text-embedding-3-small,2026-02-02 12:35:00
46836,46836,"[0.0340, 0.9674, 0.6115]",text-embedding-3-small,2026-02-02 12:36:00
46837,46837,"[0.6731, 0.5115, 0.9500]",text-embedding-3-small,2026-02-02 12:37:00
46838,46838,"[0.1587, 0.5326, 0.7830]",text-embedding-3-small,2026-02-02 12:38:00
46839,46839,"[0.3193, 0.2014, 0.5649]",text-embedding-3-small,2026-02-02 12:39:00
46840,46840,"[0.1111, 0.2782, 0.9684]",text-embedding-3-small,2026-02-02 12:40:00
46841,46841,"[0.0935, 0.2655, 0.9877]",text-embedding-3-small,2026-02-02 12:41:00
46842,46842,"[0.4192, 0.1976, 0.2125]",text-embedding-3-small,2026-02-02 12:42:00
46843,46843,"[0.8196, 0.0856, 0.2666]",text-embedding-3-small,2026-02-02 12:43:00
46844,46844,"[0.0722, 0.7032, 0.0500]",text-embedding-3-small,2026-02-02 12:44:00
46845,46845,"[0.0074, 0.1154, 0.0483]",text-embedding-3-small,2026-02-02 12:45:00
46846,46846,"[0.4424, 0.9481, 0.3458]",text-embedding-3-small,2026-02-02 12:46:00
46847,46847,"[0.8725, 0.0443, 0.3594]",text-embedding-3-small,2026-02-02 12:47:00
46848,46848,"[0.0544, 0.4926, 0.7817]",text-embedding-3-small,2026-02-02 12:48:00
46849,46849,"[0.1808, 0.3326, 0.8687]",text-embedding-3-small,2026-02-02 12:49:00
46850,46850,"[0.0065, 0.5557, 0.2156]",text-embedding-3-small,2026-02-02 12:50:00
46851,46851,"[0.3741, 0.9332, 0.3898]",text-embedding-3-small,2026-02-02 12:51:00
46852,46852,"[0.7102, 0.1105, 0.2578]",text-embedding-3-small,2026-02-02 12:52:00
46853,46853,"[0.7097, 0.9606, 0.3722]",text-embedding-3-small,2026-02-02 12:53:00
46854,46854,"[0.3783, 0.3148, 0.3407]",text-embedding-3-small,2026-02-02 12:54:00
46855,46855,"[0.5740, 0.8940, 0.4968]",text-embedding-3-small,2026-02-02 12:55:00
46856,46856,"[0.7689, 0.6929, 0.2122]",text-embedding-3-small,2026-02-02 12:56:00
46857,46857,"[0.1708, 0.8124, 0.2624]",text-embedding-3-small,2026-02-02 12:57:00
46858,46858,"[0.2844, 0.0031, 0.2094]",text-embedding-3-small,2026-02-02 12:58:00
46859,46859,"[0.7182, 0.0640, 0.1078]",text-embedding-3-small,2026-02-02 12:59:00
46860,46860,"[0.8718, 0.8692, 0.3864]",text-embedding-3-small,2026-02-02 13:00:00
46861,46861,"[0.3971, 0.2485, 0.3563]",text-embedding-3-small,2026-02-02 13:01:00
46862,46862,"[0.6938, 0.1747, 0.4054]",text-embedding-3-small,2026-02-02 13:02:00
46863,46863,"[0.7025, 0.5193, 0.7123]",text-embedding-3-small,2026-02-02 13:03:00
46864,46864,"[0.3436, 0.4236, 0.2666]",text-embedding-3-small,2026-02-02 13:04:00
46865,46865,"[0.6606, 0.7112, 0.5696]",text-embedding-3-small,2026-02-02 13:05:00
46866,46866,"[0.3667, 0.6352, 0.6486]",text-embedding-3-small,2026-02-02 13:06:00
46867,46867,"[0.1283, 0.5411, 0.6241]",text-embedding-3-small,2026-02-02 13:07:00
46868,46868,"[0.2609, 0.9157, 0.2395]",text-embedding-3-small,2026-02-02 13:08:00
46869,46869,"[0.6313, 0.6263, 0.5841]",text-embedding-3-small,2026-02-02 13:09:00
46870,46870,"[0.8669, 0.0042, 0.8892]",text-embedding-3-small,2026-02-02 13:10:00
46871,46871,"[0.8200, 0.5963, 0.5286]",text-embedding-3-small,2026-02-02 13:11:00
46872,46872,"[0.0386, 0.1728, 0.3323]",text-embedding-3-small,2026-02-02 13:12:00
46873,46873,"[0.8280, 0.5813, 0.3600]",text-embedding-3-small,2026-02-02 13:13:00
46874,46874,"[0.6829, 0.8809, 0.3616]",text-embedding-3-small,2026-02-02 13:14:00
46875,46875,"[0.6946, 0.5191, 0.5386]",text-embedding-3-small,2026-02-02 13:15:00
46876,46876,"[0.0002, 0.5188, 0.8310]",text-embedding-3-small,2026-02-02 13:16:00
46877,46877,"[0.0270, 0.9266, 0.0487]",text-embedding-3-small,2026-02-02 13:17:00
46878,46878,"[0.5489, 0.6112, 0.2298]",text-embedding-3-small,2026-02-02 13:18:00
46879,46879,"[0.3801, 0.1253, 0.9084]",text-embedding-3-small,2026-02-02 13:19:00
46880,46880,"[0.7853, 0.2800, 0.3974]",text-embedding-3-small,2026-02-02 13:20:00
46881,46881,"[0.1882, 0.3090, 0.6727]",text-embedding-3-small,2026-02-02 13:21:00
46882,46882,"[0.6839, 0.2038, 0.6018]",text-embedding-3-small,2026-02-02 13:22:00
46883,46883,"[0.4044, 0.5152, 0.6865]",text-embedding-3-small,2026-02-02 13:23:00
46884,46884,"[0.8612, 0.8874, 0.7621]",text-embedding-3-small,2026-02-02 13:24:00
46885,46885,"[0.7052, 0.4484, 0.8759]",text-embedding-3-small,2026-02-02 13:25:00
46886,46886,"[0.1235, 0.4830, 0.1239]",text-embedding-3-small,2026-02-02 13:26:00
46887,46887,"[0.5058, 0.2932, 0.7767]",text-embedding-3-small,2026-02-02 13:27:00
46888,46888,"[0.9104, 0.6295, 0.6852]",text-embedding-3-small,2026-02-02 13:28:00
46889,46889,"[0.6187, 0.0161, 0.0360]",text-embedding-3-small,2026-02-02 13:29:00
46890,46890,"[0.6800, 0.9889, 0.4480]",text-embedding-3-small,2026-02-02 13:30:00
46891,46891,"[0.4854, 0.6822, 0.4679]",text-embedding-3-small,2026-02-02 13:31:00
46892,46892,"[0.3668, 0.5866, 0.5719]",text-embedding-3-small,2026-02-02 13:32:00
46893,46893,"[0.9903, 0.2666, 0.1946]",text-embedding-3-small,2026-02-02 13:33:00
46894,46894,"[0.8384, 0.2494, 0.0046]",text-embedding-3-small,2026-02-02 13:34:00
46895,46895,"[0.9138, 0.9147, 0.3811]",text-embedding-3-small,2026-02-02 13:35:00
46896,46896,"[0.9377, 0.3375, 0.6467]",text-embedding-3-small,2026-02-02 13:36:00
46897,46897,"[0.8275, 0.7359, 0.8755]",text-embedding-3-small,2026-02-02 13:37:00
46898,46898,"[0.7447, 0.9600, 0.6349]",text-embedding-3-small,2026-02-02 13:38:00
46899,46899,"[0.2333, 0.1019, 0.5009]",text-embedding-3-small,2026-02-02 13:39:00
46900,46900,"[0.6481, 0.8843, 0.8638]",text-embedding-3-small,2026-02-02 13:40:00
46901,46901,"[0.8024, 0.2574, 0.9234]",text-embedding-3-small,2026-02-02 13:41:00
46902,46902,"[0.3747, 0.6083, 0.3624]",text-embedding-3-small,2026-02-02 13:42:00
46903,46903,"[0.4783, 0.5732, 0.3469]",text-embedding-3-small,2026-02-02 13:43:00
46904,46904,"[0.9164, 0.4564, 0.3654]",text-embedding-3-small,2026-02-02 13:44:00
46905,46905,"[0.3309, 0.5465, 0.9940]",text-embedding-3-small,2026-02-02 13:45:00
46906,46906,"[0.2396, 0.1879, 0.9359]",text-embedding-3-small,2026-02-02 13:46:00
46907,46907,"[0.5796, 0.5856, 0.0834]",text-embedding-3-small,2026-02-02 13:47:00
46908,46908,"[0.2143, 0.8324, 0.5783]",text-embedding-3-small,2026-02-02 13:48:00
46909,46909,"[0.2256, 0.4048, 0.5427]",text-embedding-3-small,2026-02-02 13:49:00
46910,46910,"[0.7721, 0.5388, 0.7989]",text-embedding-3-small,2026-02-02 13:50:00
46911,46911,"[0.6417, 0.9231, 0.9873]",text-embedding-3-small,2026-02-02 13:51:00
46912,46912,"[0.0470, 0.7099, 0.3806]",text-embedding-3-small,2026-02-02 13:52:00
46913,46913,"[0.0417, 0.3438, 0.1143]",text-embedding-3-small,2026-02-02 13:53:00
46914,46914,"[0.5200, 0.9718, 0.1416]",text-embedding-3-small,2026-02-02 13:54:00
46915,46915,"[0.6728, 0.1657, 0.8764]",text-embedding-3-small,2026-02-02 13:55:00
46916,46916,"[0.4581, 0.9693, 0.7473]",text-embedding-3-small,2026-02-02 13:56:00
46917,46917,"[0.9496, 0.5141, 0.0310]",text-embedding-3-small,2026-02-02 13:57:00
46918,46918,"[0.9926, 0.1464, 0.7490]",text-embedding-3-small,2026-02-02 13:58:00
46919,46919,"[0.7465, 0.2432, 0.2096]",text-embedding-3-small,2026-02-02 13:59:00
46920,46920,"[0.8769, 0.3162, 0.9692]",text-embedding-3-small,2026-02-02 14:00:00
46921,46921,"[0.7122, 0.6241, 0.0587]",text-embedding-3-small,2026-02-02 14:01:00
46922,46922,"[0.2933, 0.7351, 0.0508]",text-embedding-3-small,2026-02-02 14:02:00
46923,46923,"[0.1241, 0.9363, 0.6414]",text-embedding-3-small,2026-02-02 14:03:00
46924,46924,"[0.6802, 0.8976, 0.3812]",text-embedding-3-small,2026-02-02 14:04:00
